ZONA;AÑO;SEXO;ICDO;I01;I02;I03;I04;I05;I06;I07;I08;I09;I10;I11;I12;I13;I14;I15;I16;I17;I18;SE
1;2006;M;82;0;0;0;0;1;0;1;0;1;2;3;2;5;3;4;4;3;3;0
1;2006;M;90;0;0;0;0;0;0;0;0;1;2;0;4;8;3;1;4;3;5;0
1;2006;M;91;0;0;0;0;0;0;0;1;2;3;2;4;5;6;12;9;7;16;0
1;2006;M;99;0;0;0;0;0;1;0;0;3;2;3;5;8;12;10;11;7;15;0
1;2006;F;14;0;0;0;0;0;1;0;1;0;0;1;0;1;4;4;1;2;2;0
1;2006;F;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
1;2006;F;16;0;0;0;0;0;0;0;0;1;3;2;4;6;5;8;9;11;19;0
1;2006;F;18;0;0;0;0;0;0;0;0;1;6;6;11;16;15;17;19;17;28;0
1;2006;F;19;0;0;0;0;0;0;0;1;4;3;7;1;6;8;12;15;9;7;0
1;2006;F;22;0;0;0;0;0;0;0;1;1;0;0;0;3;1;2;7;3;8;0
1;2006;F;23;0;0;0;0;0;0;0;0;0;1;0;2;1;3;7;4;11;16;0
1;2006;F;25;0;0;0;0;0;0;0;0;0;1;0;0;1;3;3;10;4;2;0
1;2006;F;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;2006;F;34;0;0;0;0;0;0;0;1;2;1;2;2;0;3;1;2;1;3;0
1;2006;F;43;0;0;0;1;0;1;4;0;1;4;3;2;4;3;1;2;2;5;0
1;2006;F;50;0;3;0;4;5;8;10;21;27;21;18;30;28;34;38;41;28;34;0
1;2006;F;53;0;1;0;1;1;0;2;4;1;0;1;2;4;5;1;5;0;3;0
1;2006;F;54;0;0;0;0;0;3;1;3;3;5;8;2;5;7;11;7;9;20;0
1;2006;F;56;0;0;0;2;1;1;5;1;5;3;4;3;7;2;4;5;4;7;0
1;2006;F;64;0;0;0;0;0;0;0;1;0;0;0;2;3;0;4;2;2;3;0
1;2006;F;67;0;0;0;0;0;0;0;1;0;1;1;2;3;6;8;4;2;10;0
1;2006;F;71;0;0;0;0;0;0;1;0;2;1;1;0;0;3;2;6;3;6;0
1;2006;F;73;0;0;0;2;0;0;0;1;2;0;3;1;3;1;0;1;0;0;0
1;2006;F;81;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
1;2006;F;82;0;0;0;0;1;0;0;1;2;4;3;3;5;5;1;0;3;6;0
1;2006;F;90;0;0;0;0;0;0;0;0;0;0;3;3;4;2;2;3;6;10;0
1;2006;F;91;0;0;0;0;0;0;0;2;1;0;1;1;3;6;3;4;7;10;0
1;2006;F;99;0;0;0;0;1;0;1;3;2;2;5;8;10;9;15;15;16;15;0
1;2007;M;14;0;0;0;0;0;1;2;6;4;5;4;5;7;18;14;25;14;12;0
1;2007;M;15;0;0;0;0;0;0;1;1;4;1;0;1;3;3;5;8;2;1;0
1;2007;M;16;0;0;0;0;0;0;2;1;6;2;5;13;16;25;23;21;18;29;0
1;2007;M;18;0;0;0;0;0;0;0;1;4;7;7;14;9;17;39;26;41;41;0
1;2007;M;19;0;0;0;1;0;0;0;2;1;4;7;6;16;13;20;16;14;19;0
1;2007;M;22;0;0;0;0;0;0;2;2;4;3;8;3;10;10;12;9;12;11;0
1;2007;M;23;0;0;0;0;0;0;0;0;1;0;1;1;1;2;2;6;2;3;0
1;2007;M;25;0;0;0;0;0;0;0;0;1;0;1;1;5;2;5;5;1;5;0
1;2007;M;32;0;0;1;1;0;1;1;5;11;13;14;16;20;19;30;29;24;31;0
1;2007;M;34;0;0;0;0;0;2;1;5;12;16;18;25;43;65;75;83;74;104;0
1;2007;M;43;0;0;0;0;0;0;1;0;1;2;5;1;0;0;2;3;0;2;0
1;2007;M;61;0;0;0;0;0;0;4;4;13;17;24;39;58;62;94;98;108;151;0
1;2007;M;62;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;2007;M;64;0;0;0;1;0;0;0;1;2;1;4;1;0;2;4;2;5;5;0
1;2007;M;67;0;0;0;0;0;0;0;6;15;18;20;25;38;59;68;58;71;70;0
1;2007;M;71;0;0;0;0;2;0;0;1;2;1;2;2;4;2;7;3;6;4;0
1;2007;M;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2007;M;81;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0
1;2007;M;82;0;0;0;0;0;0;0;2;2;3;1;3;5;5;4;5;3;5;0
1;2007;M;90;0;0;0;0;0;0;0;1;1;0;2;4;4;2;2;3;8;4;0
1;2007;M;91;0;0;0;0;0;0;1;1;1;2;3;3;5;6;9;5;7;16;0
1;2007;M;99;0;0;0;0;0;0;0;1;1;5;3;4;8;10;8;11;8;15;0
1;2007;F;14;0;0;0;0;0;0;1;1;0;0;2;2;1;0;1;3;3;4;0
1;2007;F;15;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0
1;2007;F;16;0;0;0;1;0;0;0;0;1;2;2;1;4;4;12;10;21;15;0
1;2007;F;18;0;0;0;0;0;0;2;1;4;2;6;6;11;11;16;22;22;37;0
1;2007;F;19;0;0;0;0;0;1;2;1;1;8;3;4;3;7;11;8;5;11;0
1;2007;F;22;0;0;0;0;0;0;1;0;1;2;0;1;1;2;3;9;8;10;0
1;2007;F;23;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;3;10;8;0
1;2007;F;25;0;0;0;0;0;1;0;1;0;0;1;2;3;2;4;4;4;10;0
1;2007;F;32;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
1;2007;F;34;0;0;0;0;0;0;1;0;4;0;2;1;0;4;4;4;3;2;0
1;2007;F;43;0;0;0;1;0;1;1;2;1;5;1;3;2;4;3;2;1;5;0
1;2007;F;50;0;1;4;5;9;13;15;19;13;28;28;31;41;39;42;32;34;46;0
1;2007;F;53;0;0;1;2;0;0;2;3;1;1;3;3;4;1;3;4;2;5;0
1;2007;F;54;0;0;0;0;0;1;2;1;4;4;5;7;12;9;8;11;12;13;0
1;2007;F;56;0;0;2;1;1;1;2;2;1;5;5;2;7;4;12;8;5;6;0
1;2007;F;64;0;0;0;0;0;0;0;1;0;2;0;1;1;6;3;3;2;3;0
1;2007;F;67;0;0;0;0;0;0;0;0;2;1;1;3;1;4;4;7;5;9;0
1;2007;F;71;0;0;0;0;2;2;0;0;2;1;2;1;1;0;5;0;3;5;0
1;2007;F;73;0;1;0;0;0;1;0;1;0;2;2;1;2;4;0;1;1;0;0
1;2007;F;81;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
1;2007;F;82;0;0;0;0;0;0;0;0;2;3;2;0;5;10;6;6;2;5;0
1;2007;F;90;0;0;0;0;0;0;0;0;0;0;1;1;2;4;1;5;8;6;0
1;2007;F;91;0;0;0;0;0;0;0;0;0;0;4;7;4;3;4;1;5;8;0
1;2007;F;99;0;0;0;0;1;1;1;2;2;4;3;6;6;8;6;5;9;5;0
1;2008;M;14;0;0;0;1;0;1;4;1;8;5;4;11;13;14;18;18;14;15;0
1;2008;M;15;0;0;0;0;0;0;0;0;0;4;4;4;1;2;5;5;7;4;0
1;2008;M;16;0;0;0;0;1;1;0;1;4;4;7;9;12;16;28;25;27;20;0
1;2008;M;18;0;0;0;0;0;0;1;4;4;2;7;13;22;27;48;40;46;51;0
1;2008;M;19;0;0;1;0;0;1;2;1;3;2;13;10;13;14;17;21;22;17;0
1;2008;M;22;0;0;0;0;0;0;1;0;5;1;6;3;4;7;8;7;3;14;0
1;2008;M;23;0;0;0;0;0;0;0;0;0;0;1;2;0;2;3;1;3;4;0
1;2008;M;25;0;0;0;0;0;0;0;0;1;0;0;3;1;5;3;3;8;3;0
1;2008;M;32;0;0;0;0;0;1;2;3;9;10;19;10;18;18;18;23;26;27;0
1;2008;M;34;0;0;0;0;1;2;6;4;12;13;18;36;28;57;81;80;74;107;0
1;2008;M;43;0;0;0;0;1;0;0;1;3;2;4;1;0;2;0;5;2;4;0
1;2008;M;61;0;0;0;0;0;1;2;4;13;10;20;34;56;71;85;103;132;162;0
1;2008;M;62;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;2;0;0
1;2008;M;64;0;0;0;0;0;0;1;4;0;4;1;3;6;5;3;5;5;1;0
1;2008;M;67;0;0;0;0;0;0;5;6;14;16;17;20;46;55;75;70;57;92;0
1;2008;M;71;0;0;0;0;0;1;0;0;2;0;1;2;4;4;7;2;4;7;0
1;2008;M;73;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0
1;2008;M;81;0;0;0;1;0;0;0;1;0;1;1;0;2;0;1;0;0;1;0
1;2008;M;82;0;0;0;0;1;1;0;1;3;1;2;2;4;7;3;6;3;7;0
1;2008;M;90;0;0;0;0;1;0;0;0;0;2;1;2;3;4;4;3;3;6;0
1;2008;M;91;0;0;0;0;0;0;1;1;1;4;7;3;2;9;12;8;7;8;0
1;2008;M;99;0;0;0;0;0;0;1;1;3;1;2;5;6;10;15;11;12;11;0
1;2008;F;14;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;1;0;4;0
1;2008;F;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;0
1;2008;F;16;0;0;0;0;0;0;0;0;3;2;3;2;4;10;9;10;7;19;0
1;2008;F;18;0;0;0;0;0;1;0;0;2;4;6;1;7;18;16;31;20;37;0
1;2008;F;19;0;0;0;0;0;0;1;0;3;1;4;5;6;3;13;5;12;17;0
1;2008;F;22;0;0;0;0;0;0;0;0;0;1;1;3;0;4;5;3;6;13;0
1;2008;F;23;0;0;0;0;0;0;0;0;1;0;0;1;2;4;2;1;9;12;0
1;2008;F;25;0;0;0;0;0;0;0;0;0;0;1;1;3;5;8;8;9;8;0
1;2008;F;32;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;1;0
1;2008;F;34;0;0;0;0;0;0;0;0;0;1;3;1;1;2;8;3;5;9;0
1;2008;F;43;0;0;1;1;0;1;2;2;2;0;1;5;4;0;2;5;5;5;0
1;2008;F;50;1;1;4;8;11;7;14;13;23;35;16;36;24;38;40;39;29;54;0
1;2008;F;53;0;1;4;0;3;0;3;3;3;3;4;2;1;7;3;3;2;4;0
1;2008;F;54;0;0;0;0;0;1;1;1;3;1;5;4;2;13;13;11;9;17;0
1;2008;F;56;0;0;1;0;1;2;1;2;4;4;2;5;5;3;6;4;7;9;0
1;2008;F;64;0;0;0;0;0;1;0;1;2;0;0;1;0;5;2;0;7;3;0
1;2008;F;67;0;0;0;0;0;0;0;3;1;1;3;1;4;7;2;5;3;9;0
1;2008;F;71;0;0;0;0;0;0;1;1;1;1;3;1;3;2;2;4;3;5;0
1;2008;F;73;0;0;0;0;2;1;0;0;0;1;0;3;1;2;1;2;0;1;0
1;2008;F;81;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0
1;2008;F;82;0;0;0;0;0;0;1;2;2;0;1;0;8;2;2;7;3;9;0
1;2008;F;90;0;0;0;0;0;0;0;1;0;0;1;2;2;3;3;2;10;4;0
1;2008;F;91;0;0;0;0;0;0;1;1;1;1;2;2;3;3;4;3;5;7;0
1;2008;F;99;0;0;0;0;0;0;0;2;2;2;5;10;5;7;8;19;10;17;0
1;2009;M;14;0;0;0;0;0;2;1;1;8;7;12;6;20;16;17;20;17;19;0
1;2009;M;15;0;0;0;0;0;0;1;0;3;2;1;2;2;6;5;5;1;11;0
1;2009;M;16;0;0;0;0;0;0;0;2;3;4;3;9;12;18;25;30;20;27;0
1;2009;M;18;0;0;0;0;0;0;1;1;3;6;6;17;23;32;42;37;51;49;0
1;2009;M;19;0;0;0;1;0;1;0;2;4;6;9;13;11;24;21;20;18;20;0
1;2009;M;22;0;0;0;0;0;0;0;4;5;3;7;1;7;8;8;14;8;17;0
1;2009;M;23;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;4;3;3;0
1;2009;M;25;0;0;0;0;0;0;0;0;0;2;3;0;2;6;6;4;5;10;0
1;2009;M;32;0;0;0;0;1;1;2;3;5;10;9;13;13;23;20;13;20;25;0
1;2009;M;34;0;0;0;0;0;1;1;3;13;17;20;26;48;54;61;94;83;108;0
1;2009;M;43;0;0;0;1;0;0;0;2;1;1;0;1;1;1;3;2;2;2;0
1;2009;M;61;0;0;0;0;0;1;0;1;10;20;17;29;49;79;92;123;123;165;0
1;2009;M;62;0;0;0;0;1;0;0;1;0;2;1;1;0;0;0;1;0;1;0
1;2009;M;64;0;0;0;1;0;1;0;0;4;3;4;1;2;4;5;7;5;7;0
1;2009;M;67;0;0;0;0;0;0;5;8;9;15;17;28;48;50;70;67;66;88;0
1;2009;M;71;0;0;0;0;1;0;1;1;1;1;3;6;7;4;6;6;7;10;0
1;2009;M;73;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;2009;M;81;0;2;0;0;0;0;1;0;0;2;0;0;0;1;0;3;1;0;0
1;2009;M;82;0;0;0;0;0;0;1;0;1;2;3;4;7;4;5;12;6;3;0
1;2009;M;90;0;0;0;0;0;0;0;0;1;2;2;2;0;6;5;5;8;6;0
1;2009;M;91;0;0;0;0;0;0;0;1;2;0;1;7;8;6;11;13;9;13;0
1;2009;M;99;0;0;0;0;0;0;2;1;2;3;7;3;8;8;12;9;18;12;0
1;2009;F;14;0;0;0;0;0;0;0;0;1;0;0;5;1;3;1;2;2;7;0
1;2009;F;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;2009;F;16;0;0;0;0;0;0;0;4;1;2;4;4;3;6;8;8;11;16;0
1;2009;F;18;0;0;0;0;1;0;1;1;8;4;6;6;13;20;23;27;20;43;0
1;2009;F;19;0;0;0;0;1;0;1;2;4;2;5;5;5;6;18;10;9;10;0
1;2009;F;22;0;0;0;0;0;0;0;0;0;2;2;0;2;3;2;4;7;10;0
1;2009;F;23;0;0;0;0;0;0;0;0;0;2;1;1;1;3;4;5;8;13;0
1;2009;F;25;0;0;0;0;0;0;1;0;1;0;1;0;1;2;6;3;9;8;0
1;2009;F;32;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0
1;2009;F;34;0;0;0;0;0;0;0;2;3;1;2;0;4;2;6;1;5;4;0
1;2009;F;43;0;0;1;1;1;3;2;1;4;2;0;0;4;2;5;2;2;1;0
1;2009;F;50;0;0;2;2;7;8;10;17;26;22;22;36;33;45;48;41;40;61;0
1;2009;F;53;0;0;1;2;1;1;2;2;5;1;1;3;5;7;4;6;5;5;0
1;2009;F;54;0;0;0;0;1;2;0;3;3;3;5;3;4;8;5;14;9;15;0
1;2009;F;56;0;0;0;0;0;1;1;3;2;6;2;4;4;9;2;6;3;7;0
1;2009;F;64;0;0;0;0;0;1;0;0;2;0;5;2;2;3;1;2;3;7;0
1;2009;F;67;0;0;0;0;0;0;0;1;0;1;3;5;1;4;10;8;4;6;0
1;2009;F;71;0;0;0;0;0;0;0;0;0;2;1;3;2;1;3;4;2;2;0
1;2009;F;73;0;0;0;0;0;1;1;3;1;1;3;0;1;1;0;1;0;2;0
1;2009;F;81;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;2009;F;82;0;0;0;0;0;1;1;0;3;2;1;4;12;9;5;7;7;10;0
1;2009;F;90;0;0;0;0;0;0;0;0;0;2;0;2;5;2;5;6;7;10;0
1;2009;F;91;0;0;0;0;0;0;0;0;1;1;2;4;3;2;4;3;9;4;0
1;2009;F;99;0;0;0;0;0;0;0;4;5;4;2;9;10;10;10;8;17;24;0
1;2010;M;14;0;0;0;0;0;1;1;5;4;9;3;12;11;20;17;18;15;17;0
1;2010;M;15;0;0;0;0;0;0;0;1;2;2;1;2;3;6;2;7;7;8;0
1;2010;M;16;0;0;0;0;0;0;0;2;4;8;10;4;16;24;20;19;25;32;0
1;2010;M;18;0;0;0;0;0;0;1;2;4;7;6;7;19;30;50;54;41;56;0
1;2010;M;19;0;0;0;0;1;0;0;3;2;1;8;5;16;26;14;25;22;28;0
1;2010;M;22;0;0;0;0;0;0;0;1;3;3;5;5;8;7;8;8;11;10;0
1;2010;M;23;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;4;2;5;0
1;2010;M;25;0;0;0;0;0;0;0;1;1;1;3;1;2;2;5;4;4;7;0
1;2010;M;32;0;0;0;0;0;0;5;4;8;9;15;17;11;18;15;19;22;23;0
1;2010;M;34;0;0;0;0;0;2;0;6;6;14;17;23;34;58;90;87;61;123;0
1;2010;M;43;0;0;0;0;0;1;0;1;0;1;1;3;2;0;6;4;2;0;0
1;2010;M;61;0;0;0;0;0;1;3;2;11;16;25;42;43;77;110;121;121;173;0
1;2010;M;62;0;1;0;0;0;0;0;0;3;2;0;0;1;1;1;0;0;1;0
1;2010;M;64;0;0;0;0;0;0;1;1;0;5;1;4;5;9;4;6;5;3;0
1;2010;M;67;0;0;0;0;0;1;2;4;14;10;24;27;57;62;80;78;94;123;0
1;2010;M;71;0;0;0;0;0;0;1;0;4;0;4;3;5;7;4;6;5;3;0
1;2010;M;73;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
1;2010;M;81;0;0;0;0;0;0;0;0;3;1;0;2;0;1;0;1;1;1;0
1;2010;M;82;0;0;0;0;0;0;0;2;2;1;2;4;3;9;3;8;8;8;0
1;2010;M;90;0;0;0;0;0;0;1;0;0;0;5;3;5;1;9;4;4;7;0
1;2010;M;91;0;0;0;0;0;0;0;2;2;3;4;7;7;13;9;13;10;11;0
1;2010;M;99;0;0;0;0;0;0;0;0;1;0;5;5;6;12;9;5;10;16;0
1;2010;F;14;0;0;0;0;0;0;0;0;0;1;2;1;1;3;3;2;1;2;0
1;2010;F;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1;2010;F;16;0;0;0;0;0;0;1;0;3;3;3;5;2;4;8;9;5;13;0
1;2010;F;18;0;0;0;0;0;0;0;1;2;3;5;16;9;20;26;21;20;37;0
1;2010;F;19;0;0;0;0;1;0;1;1;3;4;4;6;6;10;11;9;17;18;0
1;2010;F;22;0;0;0;0;0;0;0;0;0;2;0;0;2;3;2;13;8;8;0
1;2010;F;23;0;0;0;0;0;0;0;0;0;0;2;0;0;4;6;2;6;5;0
1;2010;F;25;0;0;0;0;0;0;0;0;1;0;3;1;4;2;5;4;8;19;0
1;2010;F;32;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;1;0;0
1;2010;F;34;0;0;0;0;0;0;1;0;2;0;1;4;2;9;4;8;3;9;0
1;2010;F;43;0;0;0;0;0;1;2;3;2;3;3;4;3;3;4;3;5;9;0
1;2010;F;50;0;1;0;5;7;6;11;19;28;27;34;34;26;59;47;52;44;68;0
1;2010;F;53;0;0;1;1;0;2;0;2;2;3;1;3;2;4;1;1;1;1;0
1;2010;F;54;0;0;0;1;0;2;1;3;3;3;2;8;5;5;15;15;15;16;0
1;2010;F;56;0;0;0;0;1;1;1;0;2;1;2;6;9;5;7;10;8;10;0
1;2010;F;64;0;0;0;0;0;2;0;0;1;1;1;5;1;3;3;4;3;5;0
1;2010;F;67;0;0;0;0;1;1;0;1;4;0;1;2;3;4;6;7;4;15;0
1;2010;F;71;0;0;1;1;0;0;1;1;3;0;1;1;3;2;4;3;0;7;0
1;2010;F;73;0;0;3;0;1;1;1;1;1;0;2;3;1;0;2;2;1;1;0
1;2010;F;81;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2010;F;82;0;0;0;0;0;0;0;0;1;2;2;1;3;5;7;6;5;7;0
1;2010;F;90;0;0;0;0;0;0;0;0;0;1;0;0;1;5;1;5;5;10;0
1;2010;F;91;0;0;0;0;0;0;0;1;1;0;1;4;1;3;11;2;3;5;0
1;2010;F;99;0;0;0;0;0;1;0;2;3;3;7;2;16;9;8;17;10;22;0
1;2011;M;14;0;0;0;0;0;1;2;1;5;9;6;7;5;13;14;21;11;9;0
1;2011;M;15;0;0;0;0;0;0;1;0;2;1;2;2;3;3;6;7;6;5;0
1;2011;M;16;0;0;0;0;0;1;1;1;1;5;6;11;13;18;21;21;23;42;0
1;2011;M;18;0;0;0;0;0;0;1;1;6;5;7;19;29;34;42;41;44;77;0
1;2011;M;19;0;0;0;0;0;0;2;3;7;6;7;10;17;20;27;26;14;28;0
1;2011;M;22;0;0;0;0;0;1;1;1;2;7;6;6;9;7;9;10;13;15;0
1;2011;M;23;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;5;2;8;0
1;2011;M;25;0;0;0;0;0;0;1;1;0;1;3;2;2;3;5;5;9;8;0
1;2011;M;32;0;0;0;0;0;1;3;5;7;11;3;14;12;21;21;19;18;14;0
1;2011;M;34;0;0;0;0;1;3;4;8;11;11;27;31;46;68;79;96;96;133;0
1;2011;M;43;0;0;0;1;0;1;1;3;1;3;0;1;3;3;3;4;2;4;0
1;2011;M;61;0;0;0;0;0;0;2;11;13;16;9;30;57;82;135;143;149;182;0
1;2011;M;62;0;2;2;0;0;0;0;0;0;1;0;0;3;2;0;2;0;1;0
1;2011;M;64;0;0;0;0;0;0;0;0;2;2;3;8;5;2;9;5;7;7;0
1;2011;M;67;0;0;0;1;0;0;4;5;7;14;19;34;48;50;93;103;95;125;0
1;2011;M;71;0;0;0;0;0;0;1;2;1;3;2;3;4;4;8;6;4;7;0
1;2011;M;73;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
1;2011;M;81;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;0;1;0;0
1;2011;M;82;0;0;0;0;0;0;0;0;0;0;0;2;5;7;5;8;5;4;0
1;2011;M;90;0;0;0;0;0;0;0;2;0;1;4;0;2;6;8;5;4;1;0
1;2011;M;91;0;0;0;0;0;0;0;1;3;0;5;8;2;16;10;15;7;14;0
1;2011;M;99;0;0;0;0;0;0;2;4;5;8;5;4;9;9;10;12;11;14;0
1;2011;F;14;0;0;0;0;0;0;1;0;0;0;0;1;4;4;3;4;2;3;0
1;2011;F;15;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0
1;2011;F;16;0;0;0;0;0;0;0;1;1;0;1;2;6;7;6;4;10;19;0
1;2011;F;18;0;0;0;0;0;0;1;4;0;4;10;8;17;16;29;33;26;42;0
1;2011;F;19;0;0;0;0;0;1;1;2;6;4;2;7;2;5;8;11;4;16;0
1;2011;F;22;0;0;0;0;0;0;0;0;1;0;2;1;2;4;5;8;4;10;0
1;2011;F;23;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;6;4;5;0
1;2011;F;25;0;0;0;0;0;1;1;1;0;0;3;0;3;3;6;12;4;18;0
1;2011;F;32;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;1;1;0
1;2011;F;34;0;0;0;0;0;1;0;0;2;2;5;2;4;4;3;6;8;7;0
1;2011;F;43;0;0;0;1;0;1;3;2;4;5;0;4;4;4;4;3;4;2;0
1;2011;F;50;0;0;3;3;5;9;6;20;28;27;36;21;37;39;47;45;46;72;0
1;2011;F;53;0;0;0;0;0;0;2;0;2;2;5;2;4;3;3;1;2;1;0
1;2011;F;54;0;0;0;0;0;0;1;3;3;7;8;7;10;7;11;8;20;22;0
1;2011;F;56;0;0;0;0;0;1;1;0;1;3;7;4;5;5;6;6;6;6;0
1;2011;F;64;0;0;0;0;0;0;1;0;0;0;3;4;5;4;4;7;5;3;0
1;2011;F;67;0;0;0;0;1;1;0;2;1;3;4;3;7;4;11;7;2;15;0
1;2011;F;71;0;0;0;0;0;0;1;0;0;2;1;2;5;3;2;1;4;4;0
1;2011;F;73;0;0;0;0;0;1;2;4;2;2;0;3;1;3;3;2;1;3;0
1;2011;F;81;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0
1;2011;F;82;0;0;0;1;1;3;1;0;0;0;2;1;5;3;6;9;4;8;0
1;2011;F;90;0;0;0;0;0;0;0;0;0;0;0;1;2;5;6;5;6;8;0
1;2011;F;91;0;0;0;0;0;2;0;0;2;3;3;2;4;6;9;11;9;9;0
1;2011;F;99;0;0;0;0;1;0;1;1;3;3;5;8;2;6;6;7;12;19;0
1;2012;M;14;0;0;0;0;0;0;2;4;5;4;6;9;9;17;21;13;12;15;0
1;2012;M;15;0;0;0;0;0;1;1;1;3;0;0;3;4;3;10;6;5;5;0
1;2012;M;16;0;0;0;0;0;1;1;3;0;5;5;5;9;8;19;27;22;29;0
1;2012;M;18;0;0;0;0;1;2;3;2;5;6;13;15;26;29;62;56;59;73;0
1;2012;M;19;0;0;1;0;0;0;2;3;3;2;10;7;10;22;30;24;28;25;0
1;2012;M;22;0;0;0;0;1;1;1;1;1;4;4;6;8;16;15;17;5;13;0
1;2012;M;23;0;0;0;0;0;0;0;0;0;1;0;1;2;1;2;4;2;3;0
1;2012;M;25;0;0;0;0;0;0;0;1;1;1;3;6;2;4;6;5;4;5;0
1;2012;M;32;0;0;0;0;1;1;1;3;6;6;9;8;11;12;14;21;22;25;0
1;2012;M;34;0;0;0;0;1;1;1;5;9;13;13;28;36;69;66;85;92;136;0
1;2012;M;43;0;0;0;0;0;0;0;4;2;1;0;0;0;1;6;2;3;2;0
1;2012;M;61;0;0;0;0;0;0;4;9;11;19;14;32;78;102;111;133;141;222;0
1;2012;M;62;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;2;0
1;2012;M;64;0;0;0;0;0;0;0;1;5;3;3;3;5;8;3;7;6;9;0
1;2012;M;67;0;0;0;0;0;0;3;3;7;12;23;27;35;53;84;101;90;133;0
1;2012;M;71;0;0;0;0;0;0;0;1;0;1;1;5;2;6;5;7;5;7;0
1;2012;M;73;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0
1;2012;M;81;0;0;1;0;0;1;0;0;0;0;0;2;1;1;1;0;2;1;0
1;2012;M;82;0;0;0;0;1;0;2;0;2;4;3;4;5;4;8;3;3;6;0
1;2012;M;90;0;0;0;0;0;0;0;0;1;2;2;1;3;4;5;7;8;9;0
1;2012;M;91;0;0;0;0;0;0;0;0;3;3;3;2;4;9;11;12;10;13;0
1;2012;M;99;0;0;0;0;0;0;0;2;5;2;4;5;9;7;10;10;13;13;0
1;2012;F;14;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;3;3;0
1;2012;F;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0
1;2012;F;16;0;0;0;0;0;0;0;1;1;3;3;1;6;2;8;10;8;15;0
1;2012;F;18;0;0;0;0;1;0;1;2;4;5;5;11;18;22;25;19;24;43;0
1;2012;F;19;0;0;0;0;0;0;0;1;1;2;1;3;8;5;12;8;10;23;0
1;2012;F;22;0;0;0;0;0;0;1;0;0;0;1;1;2;2;4;7;5;7;0
1;2012;F;23;0;0;0;0;0;0;0;0;0;0;1;2;0;2;3;7;6;12;0
1;2012;F;25;0;0;0;0;0;0;0;1;2;2;2;2;8;5;8;6;10;10;0
1;2012;F;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
1;2012;F;34;0;0;0;0;0;0;0;0;1;0;1;1;2;10;5;9;8;8;0
1;2012;F;43;0;0;1;3;0;1;2;0;5;2;3;3;2;1;11;4;3;4;0
1;2012;F;50;1;0;1;3;9;9;11;16;34;28;20;36;38;50;61;51;47;63;0
1;2012;F;53;0;0;2;1;2;2;3;3;2;5;0;3;2;1;4;1;5;5;0
1;2012;F;54;0;0;0;0;0;0;1;4;3;3;4;7;13;11;10;13;24;24;0
1;2012;F;56;0;0;0;0;0;0;0;3;2;6;1;1;10;4;1;3;9;8;0
1;2012;F;64;0;0;0;0;0;0;0;1;1;1;2;0;2;3;5;3;1;7;0
